Subject,Word
130,ladybug
130,beetle
130,ostrich
130,rhinoceros
130,hippo
130,salmon
130,owl
130,vulture
130,raven
130,swallow
130,dog
130,cat
130,hamster
130,horse
130,donkey
130,mule
130,seal
130,sea ​​lion
130,caterpillar
130,whale
130,bear
130,squirrel
130,mole
130,sea ​​urchin
130,woodpecker
131,dog
131,cat
131,chicken
131,mouse
131,frog
131,fly
131,butterfly
131,worm
131,lion
131,wild pig
131,pig
131,ram
131,squirrel
131,rabbit
131,centipede
131,horse
131,duck
131,shark
131,dolphin
131,fish
131,sardine
132,penguin
132,elephant
132,giraffe
132,rhinoceros
132,crocodile
132,shark
132,dolphin
132,fish
132,mouse
132,rat
132,rabbit
132,dog
132,cat
132,bird
132,horse
132,horse
132,pig
132,chicken
132,cow
132,parrot
132,chicken
132,eagle
132,ostrich
132,worm
133,tiger
133,lion
133,giraffe
133,rhinoceros
133,elephant
133,weasel
133,cougar
133,fallow deer
133,goat
133,bull
133,cow
133,sheep
133,rabbit
133,hare
133,wolf
133,fox
133,roe deer
133,cat
133,dog
133,bird
133,eagle
133,pigeon
133,snake
133,crocodile
133,alligator
133,ant
133,mosquito
133,wasp
133,bee
133,spider
133,squirrel
134,dolphin
134,cow
134,horse
134,spider
134,frog
134,fly
134,tiger
134,worm
134,cougar
134,whale
134,shark
134,crocodile
134,snake
134,cockroach
134,louse
134,mouse
134,eel
134,sardine
134,prawn
134,crab
134,tortoise
134,rabbit
134,cat
134,dog
135,dog
135,cat
135,bird
135,eagle
135,hawk
135,ram
135,parrot
135,owl
135,lion
135,tiger
135,elephant
135,giraffe
135,leopard
135,crocodile
135,lizard
135,lizard
135,camel
135,horse
135,pig
135,cow
135,donkey
135,mule
135,turkey
135,rabbit
135,hare
135,squirrel
135,ant
135,bee
135,wasp
136,horse
136,duck
136,turkey
136,mouse
136,cockroach
136,ant
136,mosquito
136,pigeon
136,eagle
136,raven
136,shark
136,giraffe
136,hippo
136,crocodile
136,dolphin
136,toucan
136,prawn
136,crab
136,starfish
136,rhinoceros
136,bun
136,buffalo
136,tiger
136,lion
136,spider
136,worm
136,frog
136,chameleon
136,lizard
136,lizard
136,snake
136,dinosaur
137,duck
137,owl
137,eagle
137,hawk
137,dolphin
137,whale
137,lion
137,tiger
137,giraffe
137,elephant
137,dog
137,cat
137,canary
137,snake
137,frog
137,bat
137,fly
137,mosquito
137,goat
137,pig
137,cow
137,horse
137,sheep
137,bull
137,shrew
138,crocodile
138,lizard
138,lizard
138,dog
138,cat
138,cow
138,bull
138,wolf
138,sheep
138,goat
138,pig
138,horse
138,fly
138,mosquito
138,elephant
138,giraffe
138,lion
138,ostrich
138,snake
138,cobra
138,piton
138,hippo
138,rhinoceros
138,cougar
139,dog
139,cat
139,lion
139,giraffe
139,tiger
139,elephant
139,leopard
139,cheetah
139,ostrich
139,camel
139,dromedary
139,snake
139,lizard
139,crocodile
139,alligator
139,bun
139,gorilla
139,horse
139,goat
139,pig
139,cow
139,sheep
139,canary
139,owl
139,parrot
139,eagle
139,hawk
139,vulture
140,rabbit
140,hare
140,mouse
140,rat
140,squirrel
140,reptile
140,lizard
140,lizard
140,snake
140,crocodile
140,goat
140,giraffe
140,elephant
140,lion
140,tiger
140,leopard
140,ostrich
140,wildebeest
140,rhinoceros
140,hippo
140,gorilla
140,gazelle
140,bear
140,whale
140,dolphin
140,shark
140,salmon
140,tuna
141,dog
141,cat
141,pig
141,horse
141,horse
141,lamb
141,ram
141,sheep
141,bull
141,mouse
141,rat
141,pigeon
141,ostrich
141,parrot
141,goldfinch
141,lion
141,tiger
141,giraffe
141,elephant
141,hippo
141,zebra
141,snake
141,lion
141,flea
142,cat
142,dog
142,lion
142,lynx
142,cheetah
142,leopard
142,gazelle
142,zebra
142,giraffe
142,hippo
142,shark
142,dolphin
142,eagle
142,chicken
142,chicken
142,chicken
142,turkey
142,rhinoceros
142,horse
142,pony
142,snake
142,crocodile
142,whale
142,jellyfish
142,hippo
143,snake
143,gorilla
143,wild pig
143,frog
143,tortoise
143,dog
143,cat
143,fish
143,giraffe
143,ant
143,sole
143,shark
143,dolphin
143,whale
143,ferret
143,pig
143,horse
143,eagle
143,pigeon
143,stork
144,bun
144,horse
144,cat
144,turkey
144,kangaroo
144,butterfly
144,wasp
144,mosquito
144,bull
144,cow
144,pig
144,rabbit
144,rat
144,mouse
144,bear
144,dolphin
144,shark
144,parrot
144,parakeet
144,toucan
144,whale
144,platypus
144,lizard
144,snake
144,wolf
144,fox
145,lion
145,pig
145,rat
145,worm
145,dog
145,cat
145,chicken
145,chicken
145,bear
145,giraffe
145,elephant
145,frog
145,shark
145,dolphin
145,whale
145,snake
145,koala
145,wild pig
145,rabbit
145,hare
145,partridge
145,pigeon
145,eagle
146,orangutan
146,sea ​​urchin
146,elephant
146,giraffe
146,owl
146,wasp
146,sheep
146,bat
146,dog
146,cat
146,frog
146,rabbit
146,snake
146,bird
146,wild pig
146,cockroach
146,mouse
146,hare
146,fish
146,crab
146,fox
147,whale
147,shark
147,dolphin
147,fish
147,dog
147,cat
147,wild pig
147,elephant
147,eagle
147,seagull
147,crab
147,squid
147,jellyfish
147,snake
147,sea ​​urchin
147,worm
147,worm
147,tuna
148,dog
148,cat
148,fish
148,giraffe
148,dolphin
148,lion
148,tiger
148,tortoise
148,bird
148,parakeet
148,canary
148,rabbit
148,hamster
148,tortoise
148,dolphin
148,giraffe
148,elephant
148,ostrich
148,orangutan
148,wasp
148,fly
149,pigeon
149,cat
149,dog
149,cow
149,wolf
149,chicken
149,dolphin
149,whale
149,crab
149,frog
149,eagle
149,horse
149,horse
149,donkey
149,prawn
149,clam
149,sponge
149,lion
149,panther
149,elephant
149,hippo
149,canary
149,parrot
149,hyena
149,tiger
150,cat
150,dog
150,giraffe
150,elephant
150,mammoth
150,wild pig
150,pig
150,cow
150,bull
150,dolphin
150,whale
150,shark
150,gorilla
150,bun
150,bee
150,spider
150,fish
150,tuna
150,pretty
150,lizard
150,salamander
1103,lion
1103,tiger
1103,giraffe
1103,leopard
1103,cheetah
1103,elephant
1103,giraffe
1103,mammoth
1103,platypus
1103,scarf
1103,zebra
1103,gazelle
1103,ostrich
1103,hyena
1103,vulture
1103,hawk
1103,eagle
1103,wolf
1103,dog
1103,cat
1103,canary
1103,fish
1103,chameleon
1103,lizard
1103,fly
1103,mosquito
1103,bee
1103,wasp
1103,butterfly
1104,kangaroo
1104,koala
1104,crocodile
1104,lizard
1104,goat
1104,piton
1104,zebra
1104,lion
1104,tiger
1104,elephant
1104,giraffe
1104,buffalo
1104,deer
1104,bear
1104,seal
1104,penguin
1104,whale
1104,shark
1104,dolphin
1104,otter
1104,squirrel
1104,rabbit
1104,fox
1104,goat
1104,eagle
1111,dog
1111,cat
1111,chicken
1111,horse
1111,pig
1111,sheep
1111,goat
1111,rabbit
1111,duck
1111,partridge
1111,wolf
1111,lion
1111,tiger
1111,giraffe
1111,elephant
1111,rhinoceros
1111,crocodile
1111,ostrich
1111,eagle
1111,vulture
1111,goat
1111,fox
1114,lion
1114,giraffe
1114,elephant
1114,tiger
1114,leopard
1114,cheetah
1114,zebra
1114,wildebeest
1114,gazelle
1114,hyena
1114,rhinoceros
1114,hippo
1114,crocodile
1114,lizard
1114,snake
1114,bun
1114,gorilla
1114,bird
1114,swallow
1114,seagull
1114,eagle
1114,hawk
1114,vulture
1114,owl
1114,mouse
1114,squirrel
1114,rabbit
1116,dog
1116,cat
1116,rat
1116,mouse
1116,shrew
1116,beaver
1116,otter
1116,salmon
1116,pike
1116,large tent
1116,whale
1116,shark
1116,tuna
1116,lobster
1116,seagull
1116,eagle
1116,hawk
1116,owl
1116,parrot
1116,canary
1116,partridge
1116,rabbit
1116,hare
1116,sheep
1116,cow
1116,pig
1116,horse
1117,dog
1117,cat
1117,lion
1117,tiger
1117,elephant
1117,giraffe
1117,rhinoceros
1117,hippo
1117,crocodile
1117,lizard
1117,snake
1117,salamander
1117,tarantula
1117,quail
1117,sparrow
1117,ostrich
1117,eagle
1117,pigeon
1117,partridge
1117,rabbit
1117,zebra
1117,wolf
1117,fox
1117,horse
1117,goat
1117,pig
1117,cow
1117,sheep
1451,butterfly
1451,bee
1451,cat
1451,bird
1451,tortoise
1451,hamster
1451,dolphin
1451,fish
1451,whale
1451,squid
1451,worm
1451,worm
1451,ant
1451,pig
1452,dog
1452,platypus
1452,shrew
1452,stingray fish
1452,horse
1452,eagle
1452,owl
1452,vulture
1452,lizard
1452,wasp
1452,worm
1452,beetle
1452,bear
1452,sardine
1452,spider
1452,cockroach
1452,centipede
1452,squirrel
1452,mouse
1452,hamster
1453,tiger
1453,lion
1453,dog
1453,cat
1453,mouse
1453,elephant
1453,crocodile
1453,leopard
1453,rhinoceros
1453,bun
1453,chuck
1453,duck
1453,frog
1453,toad
1454,tortoise
1454,dog
1454,cat
1454,ferret
1454,snail
1454,sparrow
1454,snake
1454,cow
1454,chicken
1454,goat
1454,duck
1454,mouse
1454,weasel
1454,otter
1454,kangaroo
1454,komodo dragon
1454,tiger
1454,lion
1454,crab
1454,cougar
1455,dog
1455,cat
1455,lion
1455,seal
1455,tiger
1455,orangutan
1455,chimpanzee
1455,anaconda
1455,cobra
1455,scorpion
1455,tarantula
1455,spider
1455,centipede
1455,swallow
1455,eagle
1455,worm
1455,cockroach
1456,tiger
1456,lion
1456,elephant
1456,dog
1456,cat
1456,mouse
1456,hamster
1456,rabbit
1456,fish
1456,eagle
1456,stork
1456,ostrich
1456,pig
1456,cow
1456,bull
1456,chicken
1457,fish
1457,bird
1457,dog
1457,cat
1457,lizard
1457,ant
1457,salamander
1457,beetle
1457,dragon-fly
1457,worm
1457,elephant
1457,lion
1457,deer
1457,gazelle
1457,tiger
1458,bear
1458,lion
1458,bull
1458,duck
1458,pig
1458,bun
1458,wild pig
1458,cow
1458,horse
1458,ostrich
1458,oryx
1458,gazelle
1458,alligator
1458,penguin
1458,flemish
1458,fox
1458,wolf
1458,eagle
1458,hummingbird
1458,tortoise
1458,snake
1459,dog
1459,cat
1459,tortoise
1459,rabbit
1459,bird
1459,eagle
1459,octopus
1459,shark
1459,whale
1459,dolphin
1459,rat
1459,ant
1459,wasp
1459,shoemaker
1459,horse
1459,chicken
1459,chicken
1459,bull
1459,cow
1459,bun
1459,gorilla
1460,tiger
1460,lion
1460,cat
1460,dog
1460,elephant
1460,giraffe
1460,gorilla
1460,bun
1460,squirrel
1460,sea ​​urchin
1460,wasp
1460,bee
1460,kangaroo
1460,grasshopper
1460,hippo
1460,snake
1460,frog
1460,ant
1461,goat
1461,wild pig
1461,piggy
1461,goat
1461,rabbit
1461,snake
1461,rat
1461,deer
1461,goose
1461,turkey
1461,goose
1461,pheasant
1461,quail
1461,pigeon
1461,canary
1461,ostrich
1461,hippo
1461,elephant
1461,tiger
1461,lion
