Sujeto,Propiedad
136,pera
136,manzana
136,pomelo
136,naranja
136,cereza
136,tomate
136,verdura
136,zanahoria
136,lechuga
136,galleta
136,cereal
136,pan
136,yogur
136,queso
136,jamón
136,salami
136,merluza
136,paella
136,arroz
136,gamba
136,gamba
136,boquerón
136,pescadilla
137,arroz
137,pescado
137,merluza
137,salmón
137,sardina
137,chuleta
137,pollo
137,costilla
137,espaguetis
137,canelones
137,lasaña
137,hamburguesa
137,sándwich
137,lenteja
137,cocido
137,judía
137,sopa
137,manzana
137,pera
137,melón
137,sandía
137,fresa
137,naranja
137,jamón
137,queso
138,paella
138,marisco
138,gamba
138,lenteja
138,gamba
138,judía
138,sopa
138,arroz
138,huevo
138,patatas
138,solomillo
138,merluza
138,lenguado
138,caballa
138,atún
138,fideos
138,pollo
138,lechuga
138,tomate
138,zanahoria
138,manzana
138,pera
138,naranja
139,queso
139,jamón
139,chorizo
139,lomo
139,salami
139,atún
139,arroz
139,paella
139,fideuá
139,macarrón
139,espaguetis
139,lasaña
139,cocido
139,lenteja
139,judía
139,merluza
139,lenguado
139,salmón
139,lechuga
139,tomate
139,pan
139,hamburguesa
140,magdalena
140,galleta
140,cereal
140,tostada
140,rosquillas
140,pan
140,cocido
140,lenteja
140,judía
140,sopa
140,croqueta
140,salchicha
140,tortilla
140,huevo frito
140,patatas fritas
140,hamburguesa
140,sándwich
140,espaguetis
140,canelones
140,lasaña
140,pollo
140,chuleta
140,morcilla
140,panceta
140,lomo
140,tomate
140,lechuga
140,espinacas
140,acelgas
141,lenteja
141,judía
141,macarrón
141,espaguetis
141,arroz
141,patatas
141,pimiento
141,tomate
141,lechuga
141,plátano
141,pera
141,naranja
141,sandía
141,melón
141,cereza
141,fresa
141,kiwi
141,piña
141,albaricoque
141,filete
142,arroz
142,salchicha
142,espaguetis
142,albóndigas
142,hamburguesa
142,costilla
142,sopa
142,jamón
142,queso
142,chorizo
142,salchichón
142,paté
142,cuscús
142,lasaña
142,sushi
142,helado
142,mantequilla
142,torrijas
143,espaguetis
143,arroz
143,albóndigas
143,chocolate
143,pescado
143,carne
143,entrecot
143,verdura
143,zanahoria
143,pimiento
143,tomate
143,almeja
143,manzana
143,pera
143,uva
143,limón
143,zanahoria
143,sandía
143,melón
144,ensalada
144,golosina
144,pasta
144,pizza
144,carne
144,pescado
144,pollo
144,naranja
144,pera
144,plátano
144,zanahoria
144,tomate
144,pepino
144,sandía
144,melón
144,pescado
144,almendras
144,mandarina
144,naranja
144,pimiento
144,cebolla
145,lenteja
145,arroz
145,pasta
145,sopa
145,ensalada
145,solomillo
145,cordero
145,langostinos
145,gamba
145,verdura
145,plátano
145,sandía
145,naranja
145,manzana
145,pera
145,aceituna
145,uva
145,salchicha
145,chorizo
145,jamón
146,macarrón
146,espaguetis
146,lenteja
146,judía
146,puré
146,verdura
146,fruta
146,cocido
146,carne
146,pescado
146,paella
146,arroz caldoso
146,migas
146,huevo
146,chorizo
146,morcilla
146,bocadillo
147,paella
147,hamburguesa
147,lasaña
147,paella
147,arroz
147,ensaladilla rusa
147,ensalada
147,patatas
147,solomillo
147,secreto
147,chuleta
147,costilla
147,entrecot
147,sepia
147,pulpo
148,arroz
148,macarrón
148,lenteja
148,judía
148,rosquillas
148,donut
148,ensalada
148,espaguetis
148,huevo
148,lechuga
148,tomate
148,pepino
148,zanahoria
148,sandía
148,melón
148,helado
148,fideos
148,cocido
148,lasaña
148,carne
148,pescado
148,verdura
149,pollo
149,lenteja
149,espinacas
149,chocolate
149,turrón
149,pizza
149,hamburguesa
149,kebab
149,patatas
149,macarrón
149,espaguetis
149,pescado
149,atún
149,merluza
149,gamba
149,lomo
149,jamón
149,sopa
149,arroz
149,paella
149,escalope
150,pan
150,chuleta
150,lomo
150,pechuga
150,pimiento
150,leche
150,tortilla
150,escalope
150,sopa
150,pollo
150,lomo
150,chuleta
150,paleta
150,calabacín
150,zanahoria
150,puerro
150,ajo
150,cebolla
150,tomillo
150,tomate
150,atún
150,bonito
1103,arroz
1103,lenteja
1103,judía
1103,garbanzos
1103,macarrón
1103,espaguetis
1103,lasaña
1103,sándwich
1103,hamburguesa
1103,pimiento
1103,lechuga
1103,tomate
1103,zanahoria
1103,maíz
1103,atún
1103,chorizo
1103,jamón
1103,queso
1103,salchichón
1103,verdura
1103,alcachofas
1103,acelgas
1103,espinacas
1103,brócoli
1103,manzana
1103,naranja
1103,fresa
1103,mandarina
1103,melón
1103,sandía
1103,paraguaya
1104,lasaña
1104,espaguetis
1104,canelones
1104,macarrón
1104,hamburguesa
1104,croqueta
1104,empanadillas
1104,albóndigas
1104,lenteja
1104,garbanzos
1104,sopa
1104,verdura
1104,brócoli
1104,espinacas
1104,acelgas
1104,judías verdes
1104,lechuga
1104,tomate
1104,pescado
1104,merluza
1104,salmón
1104,pez espada
1104,lenguado
1104,tostada
1104,galleta
1104,pastel
1104,cereal
1104,mermelada
1104,mantequilla
1111,lenteja
1111,arroz
1111,sopa
1111,garbanzos
1111,judía
1111,macarrón
1111,espaguetis
1111,ensalada
1111,tomate
1111,lechuga
1111,pimiento
1111,atún
1111,merluza
1111,salmón
1111,bonito
1111,lenguado
1111,dorada
1111,lubina
1111,espinacas
1111,judías verdes
1111,huevo
1111,patatas fritas
1111,hamburguesa
1114,patatas
1114,albóndigas
1114,croqueta
1114,pescado
1114,lenguado
1114,merluza
1114,lubina
1114,gamba
1114,langostinos
1114,mejillón
1114,atún
1114,ensalada
1114,tomate
1114,lechuga
1114,maíz
1114,zanahoria
1114,cebolla
1114,ajo
1114,pimiento
1114,tomate
1114,fresa
1114,naranja
1114,mandarina
1114,manzana
1114,pera
1114,sandía
1114,melón
1116,macarrón
1116,lasaña
1116,espaguetis
1116,arroz
1116,canelones
1116,carne
1116,filete
1116,pechuga pollo
1116,chuleta
1116,merluza
1116,bacalao
1116,patatas
1116,arroz
1116,lechuga
1116,tomate
1116,fideos
1116,judía
1116,lenteja
1116,garbanzos
1116,sopa
1116,pastel
1116,donut
1116,rosquillas
1116,galleta
1116,cereal
1116,pan
1117,pan
1117,cocido
1117,lenteja
1117,arroz
1117,gazpacho
1117,ensalada
1117,pepino
1117,tomate
1117,lechuga
1117,maíz
1117,atún
1117,pescado
1117,verdura
1117,judía
1117,lenteja
1117,espaguetis
1117,canelones
1117,hamburguesa
1117,lasaña
1117,macarrón
1117,melón
1117,sandía
1117,naranja
1451,lenteja
1451,habichuela
1451,macarrón
1451,espaguetis
1451,pollo
1451,cocido
1451,arroz
1451,pescado
1451,sándwich
1451,hamburguesa
1451,patatas
1451,nuggets
1452,pizza
1452,naranja
1452,manzana
1452,cocido
1452,hamburguesa
1452,pollo
1452,patata
1452,macarrón
1452,espaguetis
1452,plátano
1452,kiwi
1452,sandía
1452,melón
1452,lenteja
1452,judía
1452,jamón
1452,tomate
1453,coliflor
1453,arroz
1453,patatas
1453,pollo
1453,huevo
1453,legumbres
1453,manzana
1453,pizza
1453,hamburguesa
1453,tomate
1453,lechuga
1453,alitas
1453,canelones
1454,umas
1454,uva
1454,arroz
1454,tortilla
1454,tomate
1454,macarrón
1454,manzana
1454,chuleta
1454,lenteja
1454,cocido
1454,mango
1454,sushi
1455,lenteja
1455,judía
1455,macarrón
1455,espaguetis
1455,arroz
1455,pan
1455,mandarina
1455,pollo
1455,salchichón
1455,chorizo
1455,fideuá
1455,fideos
1455,tabasco
1455,guindillas
1456,macarrón
1456,lenteja
1456,judía
1456,espaguetis
1456,paella
1456,fideuá
1456,tortilla
1456,patatas
1456,pimiento
1456,tomate
1456,lechuga
1456,aceituna
1457,espaguetis
1457,fideuá
1457,macarrón
1457,tortilla
1457,revuelto
1457,pizza
1457,hamburguesa
1457,perrito
1457,alitas
1457,pato
1457,huevo
1457,lenteja
1457,judía
1457,albóndigas
1457,arroz
1458,pera
1458,hamburguesa
1458,pizza
1458,naranja
1458,manzana
1458,lenteja
1458,pollo
1458,ensalada
1458,salchicha
1458,tarta
1458,chuches
1458,plátano
1458,mandarina
1458,zanahoria
1458,sopa
1459,macarrón
1459,sopa
1459,puré
1459,espaguetis
1459,pera
1459,plátano
1459,nectarina
1459,melocotón
1459,sandía
1459,melón
1459,granada
1459,naranja
1459,mandarina
1459,puré
1459,garbanzos
1459,espinacas
1459,acelgas
1460,lenteja
1460,judía
1460,garbanzos
1460,arroz
1460,albóndigas
1460,tortilla
1460,sardina
1460,langostinos
1460,gamba
1460,merluza
1460,panga
1460,queso
1460,lechuga
1460,tomate
1460,pepino
1461,paella
1461,migas
1461,gachas
1461,pato
1461,pollo
1461,torrijas
1461,cochinillo
1461,patatas
1461,zanahoria
1461,lechuga
1461,habas
1461,acelgas
1461,espinacas
1461,tomate
1461,pepino
1461,garbanzos
1461,habichuela
